timestamp,index,expiry_tag,expiry_date,offset,index_price,atm,strike,ce,pe,tp,avg_ce,avg_pe,avg_tp,ce_vol,pe_vol,ce_oi,pe_oi,ce_iv,pe_iv,ce_delta,pe_delta,ce_theta,pe_theta,ce_vega,pe_vega,ce_gamma,pe_gamma,ce_rho,pe_rho
29-09-2025 12:22:30,SENSEX,next_week,2025-10-09,300,80383.98,80400,80700,593.65,575.4,1169.05,713.68,468.52,1182.1999999999998,27380,24200,6400,4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-09-2025 12:33:30,SENSEX,next_week,2025-10-09,300,80381.92,80400,80700,600.0,571.45,1171.45,712.42,469.03,1181.4499999999998,27680,24320,6580,4840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
