timestamp,index,expiry_tag,expiry_date,offset,index_price,atm,strike,ce,pe,tp,avg_ce,avg_pe,avg_tp,ce_vol,pe_vol,ce_oi,pe_oi,ce_iv,pe_iv,ce_delta,pe_delta,ce_theta,pe_theta,ce_vega,pe_vega,ce_gamma,pe_gamma,ce_rho,pe_rho
29-09-2025 12:22:30,FINNIFTY,this_month,2025-09-30,100,25921.25,25900,26000,67.45,111.3,178.75,122.12,60.81,182.93,1228890,3610555,192400,182390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-09-2025 12:33:30,FINNIFTY,this_month,2025-09-30,100,25924.1,25900,26000,72.25,103.0,175.25,119.27,61.74,181.01,1301430,3688750,199420,184860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
