timestamp,index,expiry_tag,expiry_date,offset,index_price,atm,strike,ce,pe,tp,avg_ce,avg_pe,avg_tp,ce_vol,pe_vol,ce_oi,pe_oi,ce_iv,pe_iv,ce_delta,pe_delta,ce_theta,pe_theta,ce_vega,pe_vega,ce_gamma,pe_gamma,ce_rho,pe_rho
29-09-2025 12:22:30,BANKNIFTY,this_week,2025-09-30,-400,54296.25,54300,53900,527.2,56.45,583.6500000000001,722.36,36.46,758.82,144515,5579630,30975,401380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-09-2025 12:33:30,BANKNIFTY,this_week,2025-09-30,-400,54318.7,54300,53900,545.7,49.5,595.2,714.06,37.42,751.4799999999999,151585,6005475,30275,429940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
