timestamp,index,expiry_tag,expiry_date,offset,index_price,atm,strike,ce,pe,tp,avg_ce,avg_pe,avg_tp,ce_vol,pe_vol,ce_oi,pe_oi,ce_iv,pe_iv,ce_delta,pe_delta,ce_theta,pe_theta,ce_vega,pe_vega,ce_gamma,pe_gamma,ce_rho,pe_rho
29-09-2025 12:22:30,BANKNIFTY,next_month,2025-10-28,200,54296.25,54300,54500,831.0,602.35,1433.35,946.5,525.71,1472.21,394380,565460,219415,411005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-09-2025 12:33:30,BANKNIFTY,next_month,2025-10-28,200,54318.7,54300,54500,844.6,588.4,1433.0,939.34,529.0,1468.3400000000001,424060,597485,231455,415100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
