timestamp,index,expiry_tag,expiry_date,offset,index_price,atm,strike,ce,pe,tp,avg_ce,avg_pe,avg_tp,ce_vol,pe_vol,ce_oi,pe_oi,ce_iv,pe_iv,ce_delta,pe_delta,ce_theta,pe_theta,ce_vega,pe_vega,ce_gamma,pe_gamma,ce_rho,pe_rho
29-09-2025 12:22:30,NIFTY,next_week,2025-10-07,-250,24648.95,24650,24400,389.95,52.7,442.65,438.02,42.84,480.86,163575,5733150,68100,987675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-09-2025 12:33:30,NIFTY,next_week,2025-10-07,-250,24648.4,24650,24400,389.0,52.0,441.0,436.61,43.66,480.27,168600,6366450,67500,844275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
