timestamp,index,expiry_tag,expiry_date,offset,index_price,atm,strike,ce,pe,tp,avg_ce,avg_pe,avg_tp,ce_vol,pe_vol,ce_oi,pe_oi,ce_iv,pe_iv,ce_delta,pe_delta,ce_theta,pe_theta,ce_vega,pe_vega,ce_gamma,pe_gamma,ce_rho,pe_rho
29-09-2025 12:22:30,SENSEX,this_week,2025-10-01,-600,80383.98,80400,79800,855.75,94.95,950.7,1001.97,78.03,1080.0,27860,3841060,4940,229040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-09-2025 12:33:30,SENSEX,this_week,2025-10-01,-600,80381.92,80400,79800,842.25,93.45,935.7,997.83,78.82,1076.65,28700,4071400,4820,235480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
