timestamp,index,expiry_tag,expiry_date,offset,index_price,atm,strike,ce,pe,tp,avg_ce,avg_pe,avg_tp,ce_vol,pe_vol,ce_oi,pe_oi,ce_iv,pe_iv,ce_delta,pe_delta,ce_theta,pe_theta,ce_vega,pe_vega,ce_gamma,pe_gamma,ce_rho,pe_rho
29-09-2025 12:22:30,BANKNIFTY,next_week,2025-10-28,800,54296.25,54300,55100,529.85,884.05,1413.9,630.4,769.13,1399.53,47250,25935,43050,29190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-09-2025 12:33:30,BANKNIFTY,next_week,2025-10-28,800,54318.7,54300,55100,537.25,862.75,1400.0,629.25,771.09,1400.3400000000001,47845,26390,43155,28910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
