timestamp,index,expiry_tag,expiry_date,offset,index_price,atm,strike,ce,pe,tp,avg_ce,avg_pe,avg_tp,ce_vol,pe_vol,ce_oi,pe_oi,ce_iv,pe_iv,ce_delta,pe_delta,ce_theta,pe_theta,ce_vega,pe_vega,ce_gamma,pe_gamma,ce_rho,pe_rho
29-09-2025 12:22:30,NIFTY,next_week,2025-10-07,400,24648.95,24650,25050,44.9,354.85,399.75,55.11,289.38,344.49,3108450,180150,493050,95625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-09-2025 12:33:30,NIFTY,next_week,2025-10-07,400,24648.4,24650,25050,44.4,357.8,402.2,54.8,290.51,345.31,3204900,183225,506775,95775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
